1.325646881014108658e-04 6.072950744628906250e+01 1.011460781097412109e+00
1.365334755973890424e-04 7.059291076660156250e+01 1.496860623359680176e+00
1.310044754063710570e-04 6.712050628662109375e+01 1.177338480949401855e+00
1.391206315020099282e-04 6.661283111572265625e+01 1.384187936782836914e+00
1.305507466895505786e-04 6.404293823242187500e+01 1.062210321426391602e+00
1.384732022415846586e-04 6.371426773071289062e+01 1.067364096641540527e+00
1.371450489386916161e-04 7.457253265380859375e+01 1.064650893211364746e+00
1.268288178835064173e-04 6.652297973632812500e+01 1.117413282394409180e+00
1.497655466664582491e-04 6.122876358032226562e+01 1.299184560775756836e+00
1.319965376751497388e-04 7.261547088623046875e+01 1.134311676025390625e+00
1.254420203622430563e-04 7.319805908203125000e+01 1.457560896873474121e+00
1.496609329478815198e-04 6.071211242675781250e+01 1.087470293045043945e+00
1.268694177269935608e-04 6.144168090820312500e+01 1.121781587600708008e+00
1.442120119463652372e-04 6.192517089843750000e+01 1.034801244735717773e+00
1.502101949881762266e-04 6.231163787841796875e+01 1.158117890357971191e+00
1.333815016550943255e-04 7.488282012939453125e+01 1.100660085678100586e+00
1.344731426797807217e-04 6.984619903564453125e+01 1.024765729904174805e+00
1.433993893442675471e-04 7.119409179687500000e+01 1.418988466262817383e+00
1.340549060842022300e-04 6.841120147705078125e+01 1.177047371864318848e+00
1.456541504012420774e-04 6.540467071533203125e+01 1.282102823257446289e+00
1.413575082551687956e-04 7.492058563232421875e+01 1.414302825927734375e+00
1.547278807265684009e-04 7.057231903076171875e+01 1.107424855232238770e+00
1.316566776949912310e-04 6.612917327880859375e+01 1.101411581039428711e+00
1.506735425209626555e-04 6.976491546630859375e+01 1.330576419830322266e+00
1.329507504124194384e-04 7.090654754638671875e+01 1.493864893913269043e+00
1.298542483709752560e-04 6.252022552490234375e+01 1.072007417678833008e+00
1.337263238383457065e-04 7.021411895751953125e+01 1.451792120933532715e+00
1.497208868386223912e-04 7.114510345458984375e+01 1.047841191291809082e+00
1.350326638203114271e-04 7.051078033447265625e+01 1.101356983184814453e+00
1.426405942765995860e-04 6.787962341308593750e+01 1.334395527839660645e+00
1.504479441791772842e-04 6.507967376708984375e+01 1.415202736854553223e+00
1.414603175362572074e-04 7.385733795166015625e+01 1.178259849548339844e+00
1.478030608268454671e-04 7.233059692382812500e+01 1.101450324058532715e+00
1.389040262438356876e-04 6.768694305419921875e+01 1.292757987976074219e+00
1.500558573752641678e-04 7.266492462158203125e+01 1.433198094367980957e+00
1.389141252730041742e-04 7.145754241943359375e+01 1.152362108230590820e+00
1.260871504200622439e-04 7.319866180419921875e+01 1.431785702705383301e+00
1.380525063723325729e-04 7.434537506103515625e+01 1.037751913070678711e+00
1.493735180702060461e-04 7.007036590576171875e+01 1.420529365539550781e+00
1.357576693408191204e-04 7.477166748046875000e+01 1.020354151725769043e+00
1.495009928476065397e-04 7.229625701904296875e+01 1.020228743553161621e+00
1.263258163817226887e-04 7.303199768066406250e+01 1.066763520240783691e+00
1.326236088061705232e-04 6.089701843261718750e+01 1.091751933097839355e+00
1.355329877696931362e-04 7.058766937255859375e+01 1.479565620422363281e+00
1.406514347763732076e-04 6.016095352172851562e+01 1.110748052597045898e+00
1.494965690653771162e-04 6.462688446044921875e+01 1.115446805953979492e+00
1.482811348978430033e-04 7.436823272705078125e+01 1.113196611404418945e+00
1.509380963398143649e-04 6.882791900634765625e+01 1.372406125068664551e+00
1.491790171712636948e-04 6.420624542236328125e+01 1.281007051467895508e+00
1.329722726950421929e-04 6.666019439697265625e+01 1.413711786270141602e+00
1.421389897586777806e-04 7.319157409667968750e+01 1.146777391433715820e+00
1.356859866064041853e-04 7.182472229003906250e+01 1.218461275100708008e+00
1.338451693300157785e-04 6.518744659423828125e+01 1.333053231239318848e+00
1.487097761128097773e-04 6.854573059082031250e+01 1.371500492095947266e+00
1.368834637105464935e-04 6.188193511962890625e+01 1.386029362678527832e+00
1.260036806343123317e-04 7.338020324707031250e+01 1.395535588264465332e+00
1.355924032395705581e-04 7.059943389892578125e+01 1.378712296485900879e+00
1.263640588149428368e-04 7.269632720947265625e+01 1.058053731918334961e+00
1.402114576194435358e-04 7.363413238525390625e+01 1.135117650032043457e+00
1.522025413578376174e-04 6.505578613281250000e+01 1.198217272758483887e+00
1.338830916211009026e-04 7.271225738525390625e+01 1.117528438568115234e+00
1.372941769659519196e-04 7.003205871582031250e+01 1.183726668357849121e+00
1.302119781030341983e-04 6.908189392089843750e+01 1.128012776374816895e+00
1.341299939667806029e-04 6.676242065429687500e+01 1.131603479385375977e+00
1.545476989122107625e-04 7.342551422119140625e+01 1.418078422546386719e+00
1.435674494132399559e-04 6.459141540527343750e+01 1.429337024688720703e+00
1.462320651626214385e-04 7.210173034667968750e+01 1.468748092651367188e+00
1.437768514733761549e-04 7.194242858886718750e+01 1.201933145523071289e+00
1.394812861690297723e-04 6.562117767333984375e+01 1.496638417243957520e+00
1.491634029662236571e-04 6.230041122436523438e+01 1.351722121238708496e+00
1.488434500060975552e-04 7.151001739501953125e+01 1.316310763359069824e+00
1.290443906327709556e-04 6.299029922485351562e+01 1.149522662162780762e+00
1.446421665605157614e-04 7.131908416748046875e+01 1.080206394195556641e+00
1.289601350435987115e-04 6.270414733886718750e+01 1.401210427284240723e+00
1.513309834990650415e-04 6.411203002929687500e+01 1.309209823608398438e+00
1.510186266386881471e-04 7.150385284423828125e+01 1.424197912216186523e+00
1.374126150039955974e-04 6.221221542358398438e+01 1.211004018783569336e+00
1.285114267375320196e-04 6.701016235351562500e+01 1.338376998901367188e+00
1.540821394883096218e-04 6.538141632080078125e+01 1.239527225494384766e+00
1.486424735048785806e-04 6.151643371582031250e+01 1.002651453018188477e+00
1.507682318333536386e-04 7.399526977539062500e+01 1.456720709800720215e+00
1.367539371130988002e-04 7.356575775146484375e+01 1.349089264869689941e+00
1.330691738985478878e-04 7.157704162597656250e+01 1.164708137512207031e+00
1.410811237292364240e-04 6.469994354248046875e+01 1.015069246292114258e+00
1.341504976153373718e-04 7.378003692626953125e+01 1.296029210090637207e+00
1.305937184952199459e-04 6.293722915649414062e+01 1.187628746032714844e+00
1.265355240320786834e-04 6.740641784667968750e+01 1.299075961112976074e+00
1.373342238366603851e-04 6.726204681396484375e+01 1.285757541656494141e+00
1.520173391327261925e-04 7.373114013671875000e+01 1.489228487014770508e+00
1.408016978530213237e-04 6.173337554931640625e+01 1.321004152297973633e+00
1.441767672076821327e-04 6.055736160278320312e+01 1.331325888633728027e+00
1.252366055268794298e-04 7.297663116455078125e+01 1.056357026100158691e+00
1.489565765950828791e-04 6.370181274414062500e+01 1.378419637680053711e+00
1.264244638150557876e-04 6.508432769775390625e+01 1.267834663391113281e+00
1.538047799840569496e-04 6.501548767089843750e+01 1.223330974578857422e+00
1.457378966733813286e-04 6.587695312500000000e+01 1.087216734886169434e+00
1.391163386870175600e-04 6.409130859375000000e+01 1.079059720039367676e+00
1.479340280639007688e-04 6.844827270507812500e+01 1.453709840774536133e+00
1.449031697120517492e-04 7.318422698974609375e+01 1.414967894554138184e+00
1.489635760663077235e-04 6.492177581787109375e+01 1.166499257087707520e+00
1.382019836455583572e-04 7.469535827636718750e+01 1.243046522140502930e+00
1.535768387839198112e-04 7.200399017333984375e+01 1.221473693847656250e+00
1.389873214066028595e-04 7.154518127441406250e+01 1.064977526664733887e+00
1.424337533535435796e-04 6.282508087158203125e+01 1.104758977890014648e+00
1.311958912992849946e-04 7.184383392333984375e+01 1.351838350296020508e+00
1.431338605470955372e-04 6.070726013183593750e+01 1.231596469879150391e+00
1.339010923402383924e-04 6.064217376708984375e+01 1.318542361259460449e+00
1.523051760159432888e-04 6.677766418457031250e+01 1.318424820899963379e+00
1.409279939252883196e-04 6.368528366088867188e+01 1.180536031723022461e+00
1.307505881413817406e-04 6.652928924560546875e+01 1.466010451316833496e+00
1.338313304586336017e-04 6.132962036132812500e+01 1.454288244247436523e+00
1.478502381360158324e-04 7.342089843750000000e+01 1.299296617507934570e+00
1.485846732975915074e-04 7.314974212646484375e+01 1.110202193260192871e+00
1.422379864379763603e-04 6.794902801513671875e+01 1.404422879219055176e+00
1.529224973637610674e-04 6.603970336914062500e+01 1.463426828384399414e+00
1.547099673189222813e-04 7.384220123291015625e+01 1.379618048667907715e+00
1.411539415130391717e-04 6.207819747924804688e+01 1.050859093666076660e+00
1.544923434266820550e-04 6.221336746215820312e+01 1.497003316879272461e+00
1.514396863058209419e-04 6.097663497924804688e+01 1.272478699684143066e+00
1.354616106254979968e-04 6.631838989257812500e+01 1.307672977447509766e+00
1.276227849302813411e-04 7.266016387939453125e+01 1.401051640510559082e+00
1.421362539986148477e-04 6.407411193847656250e+01 1.357945322990417480e+00
1.301715092267841101e-04 6.961675262451171875e+01 1.447986245155334473e+00
1.300326111959293485e-04 6.364526367187500000e+01 1.169227838516235352e+00
1.366375508951023221e-04 6.767503356933593750e+01 1.429629087448120117e+00
1.366227661492303014e-04 7.021974945068359375e+01 1.161761641502380371e+00
1.339511363767087460e-04 6.120890426635742188e+01 1.371634960174560547e+00
1.308475330006331205e-04 6.348186111450195312e+01 1.039987802505493164e+00
1.287941267946735024e-04 6.444794464111328125e+01 1.269643187522888184e+00
1.368517987430095673e-04 7.172002410888671875e+01 1.269183993339538574e+00
1.377940643578767776e-04 6.567280578613281250e+01 1.237590312957763672e+00
1.279977441299706697e-04 6.606172180175781250e+01 1.417294144630432129e+00
1.367423683404922485e-04 7.248381805419921875e+01 1.392061233520507812e+00
1.516082847956568003e-04 7.314632415771484375e+01 1.348958015441894531e+00
1.357671717414632440e-04 6.421759796142578125e+01 1.059289216995239258e+00
1.428560935892164707e-04 7.262797546386718750e+01 1.480746150016784668e+00
1.306646445300430059e-04 6.444479370117187500e+01 1.495990037918090820e+00
1.516068150522187352e-04 6.771504211425781250e+01 1.107035279273986816e+00
1.524872204754501581e-04 6.677547454833984375e+01 1.323910951614379883e+00
1.335423876298591495e-04 6.551150512695312500e+01 1.475558161735534668e+00
1.339814480161294341e-04 6.139540863037109375e+01 1.456520557403564453e+00
1.321967574767768383e-04 6.738008880615234375e+01 1.444102883338928223e+00
1.388282689731568098e-04 6.177566528320312500e+01 1.378395795822143555e+00
1.549169828649610281e-04 6.172784805297851562e+01 1.155459642410278320e+00
1.491126167820766568e-04 7.297188568115234375e+01 1.004196047782897949e+00
1.546549319755285978e-04 6.229712295532226562e+01 1.276409387588500977e+00
1.264234015252441168e-04 6.768961334228515625e+01 1.427878260612487793e+00
1.471565046813338995e-04 6.447081756591796875e+01 1.024966239929199219e+00
1.357732107862830162e-04 6.011951828002929688e+01 1.253032088279724121e+00
1.419677282683551311e-04 6.548088073730468750e+01 1.311222195625305176e+00
1.419598556822165847e-04 6.426570892333984375e+01 1.473189473152160645e+00
1.337438588961958885e-04 6.553435516357421875e+01 1.291595101356506348e+00
1.341765746474266052e-04 6.068230438232421875e+01 1.225771903991699219e+00
1.309729850618168712e-04 6.268620681762695312e+01 1.014414668083190918e+00
1.378579472657293081e-04 7.432556152343750000e+01 1.400508284568786621e+00
1.412394922226667404e-04 6.180514907836914062e+01 1.124191403388977051e+00
1.506236731074750423e-04 6.341105651855468750e+01 1.090778231620788574e+00
1.435092272004112601e-04 6.754125976562500000e+01 1.315863966941833496e+00
1.451046264264732599e-04 6.983940124511718750e+01 1.099717259407043457e+00
1.314696564804762602e-04 6.755555725097656250e+01 1.042122721672058105e+00
1.342342729913070798e-04 7.357958221435546875e+01 1.425585031509399414e+00
1.418655738234519958e-04 7.472208404541015625e+01 1.084342002868652344e+00
1.385991054121404886e-04 7.222802734375000000e+01 1.199655771255493164e+00
1.513368188170716166e-04 6.594121551513671875e+01 1.136880397796630859e+00
1.511445298092439771e-04 7.270492553710937500e+01 1.056492924690246582e+00
1.436435995856299996e-04 6.442185974121093750e+01 1.320518970489501953e+00
1.376633445033803582e-04 6.846086120605468750e+01 1.287810206413269043e+00
1.313996035605669022e-04 7.313794708251953125e+01 1.179645061492919922e+00
1.542475802125409245e-04 6.554413604736328125e+01 1.403262257575988770e+00
1.251110952580347657e-04 6.782170867919921875e+01 1.248259186744689941e+00
1.545216800877824426e-04 7.498560333251953125e+01 1.350823879241943359e+00
1.334414555458351970e-04 6.558010101318359375e+01 1.210413932800292969e+00
1.455297897337004542e-04 6.045189666748046875e+01 1.090076804161071777e+00
1.339553709840402007e-04 7.300141143798828125e+01 1.273382067680358887e+00
1.323842298006638885e-04 7.409868621826171875e+01 1.386235713958740234e+00
1.422599307261407375e-04 6.712352752685546875e+01 1.049159288406372070e+00
1.462425570935010910e-04 7.463578796386718750e+01 1.270276427268981934e+00
1.545557461213320494e-04 6.440914154052734375e+01 1.406229376792907715e+00
1.321875752182677388e-04 6.168262481689453125e+01 1.285070061683654785e+00
1.482743537053465843e-04 6.442533111572265625e+01 1.414687633514404297e+00
1.536727650091052055e-04 6.614218139648437500e+01 1.319942355155944824e+00
1.288014609599485993e-04 6.140808486938476562e+01 1.418737053871154785e+00
1.441707572666928172e-04 6.761303710937500000e+01 1.339035749435424805e+00
1.280441792914643884e-04 7.260150909423828125e+01 1.241977930068969727e+00
1.259385171579197049e-04 7.429838562011718750e+01 1.337261319160461426e+00
1.375856954837217927e-04 7.350624084472656250e+01 1.117826819419860840e+00
1.280304277315735817e-04 6.243032455444335938e+01 1.097892045974731445e+00
